ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20151201,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-12-01,2015-12-07,2
20151124,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-24,2015-11-30,2
20151117,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-17,2015-11-23,2
20151110,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-10,2015-11-16,2
20151103,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-11-03,2015-11-09,2
20151027,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-27,2015-11-02,2
20151020,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-20,2015-10-26,2
20151013,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-13,2015-10-19,2
20151006,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-10-06,2015-10-12,2
20150929,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-09-29,2015-10-05,2
20150922,06063,Plumas County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2015-09-22,2015-09-28,2
20180918,06065,Riverside County,CA,0.00,0.00,1.86,64.78,33.36,0.00,2018-09-18,2018-09-24,2
20180911,06065,Riverside County,CA,0.00,0.00,1.86,64.78,33.36,0.00,2018-09-11,2018-09-17,2
20180904,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-09-04,2018-09-10,2
20180828,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-08-28,2018-09-03,2
20180821,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-08-21,2018-08-27,2
20180814,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-08-14,2018-08-20,2
20180807,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-08-07,2018-08-13,2
20180731,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-07-31,2018-08-06,2
20180724,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-07-24,2018-07-30,2
20180717,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-07-17,2018-07-23,2
20180710,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-07-10,2018-07-16,2
20180703,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-07-03,2018-07-09,2
20180626,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-06-26,2018-07-02,2
20180619,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-06-19,2018-06-25,2
20180612,06065,Riverside County,CA,0.00,0.00,1.86,85.38,12.76,0.00,2018-06-12,2018-06-18,2
20180605,06065,Riverside County,CA,0.00,0.00,1.86,85.49,12.65,0.00,2018-06-05,2018-06-11,2
20180529,06065,Riverside County,CA,0.00,0.00,1.86,85.49,12.65,0.00,2018-05-29,2018-06-04,2
20180522,06065,Riverside County,CA,0.00,0.00,1.86,85.49,12.65,0.00,2018-05-22,2018-05-28,2
20180515,06065,Riverside County,CA,0.00,0.00,1.73,85.36,12.91,0.00,2018-05-15,2018-05-21,2
20180508,06065,Riverside County,CA,0.00,0.00,54.64,32.46,12.91,0.00,2018-05-08,2018-05-14,2
20180501,06065,Riverside County,CA,0.00,0.00,54.64,32.46,12.91,0.00,2018-05-01,2018-05-07,2
20180424,06065,Riverside County,CA,0.00,0.00,54.64,32.46,12.91,0.00,2018-04-24,2018-04-30,2
20180417,06065,Riverside County,CA,0.00,0.00,54.64,32.88,12.48,0.00,2018-04-17,2018-04-23,2
20180410,06065,Riverside County,CA,0.00,0.00,54.64,32.88,12.48,0.00,2018-04-10,2018-04-16,2
20180403,06065,Riverside County,CA,0.00,0.00,54.64,32.88,12.48,0.00,2018-04-03,2018-04-09,2
20180327,06065,Riverside County,CA,0.00,0.00,54.64,32.88,12.48,0.00,2018-03-27,2018-04-02,2
20180320,06065,Riverside County,CA,0.00,0.00,86.84,13.16,0.00,0.00,2018-03-20,2018-03-26,2
20180313,06065,Riverside County,CA,0.00,0.00,86.84,13.16,0.00,0.00,2018-03-13,2018-03-19,2
20180306,06065,Riverside County,CA,0.00,0.00,87.54,12.46,0.00,0.00,2018-03-06,2018-03-12,2
20180227,06065,Riverside County,CA,0.00,0.00,99.99,0.01,0.00,0.00,2018-02-27,2018-03-05,2
20180220,06065,Riverside County,CA,0.00,0.00,99.99,0.01,0.00,0.00,2018-02-20,2018-02-26,2
20180213,06065,Riverside County,CA,0.00,0.00,99.99,0.01,0.00,0.00,2018-02-13,2018-02-19,2
20180206,06065,Riverside County,CA,0.00,0.00,99.99,0.01,0.00,0.00,2018-02-06,2018-02-12,2
20180130,06065,Riverside County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,06065,Riverside County,CA,0.00,73.62,26.38,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,06065,Riverside County,CA,0.00,73.62,26.38,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,06065,Riverside County,CA,0.00,73.62,26.38,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,06065,Riverside County,CA,0.00,73.62,26.38,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,06065,Riverside County,CA,0.00,73.62,26.38,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,06065,Riverside County,CA,0.00,73.62,26.38,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,06065,Riverside County,CA,0.00,97.95,2.05,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,06065,Riverside County,CA,0.00,97.95,2.05,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,06065,Riverside County,CA,0.00,98.30,1.70,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,06065,Riverside County,CA,36.53,61.77,1.70,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,06065,Riverside County,CA,36.53,61.77,1.70,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,06065,Riverside County,CA,46.72,51.58,1.70,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,06065,Riverside County,CA,46.72,51.58,1.70,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,06065,Riverside County,CA,46.72,51.58,1.70,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,06065,Riverside County,CA,46.57,51.73,1.70,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,06065,Riverside County,CA,46.99,51.31,1.70,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,06065,Riverside County,CA,7.52,89.45,3.02,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,06065,Riverside County,CA,0.00,19.60,80.40,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,06065,Riverside County,CA,0.00,19.62,80.38,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,06065,Riverside County,CA,0.00,18.91,81.09,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,06065,Riverside County,CA,0.00,18.91,59.68,21.40,0.00,0.00,2017-01-31,2017-02-06,2
20170124,06065,Riverside County,CA,0.00,18.91,59.68,21.40,0.00,0.00,2017-01-24,2017-01-30,2
20170117,06065,Riverside County,CA,0.00,18.91,37.87,21.65,21.57,0.00,2017-01-17,2017-01-23,2
20170110,06065,Riverside County,CA,0.00,18.91,37.87,21.65,21.57,0.00,2017-01-10,2017-01-16,2
20170103,06065,Riverside County,CA,0.00,18.91,37.87,21.65,21.57,0.00,2017-01-03,2017-01-09,2
20161227,06065,Riverside County,CA,0.00,2.01,22.92,53.50,21.57,0.00,2016-12-27,2017-01-02,2
20161220,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-12-20,2016-12-26,2
20161213,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-12-13,2016-12-19,2
20161206,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-12-06,2016-12-12,2
20161129,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-11-29,2016-12-05,2
20161122,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-11-22,2016-11-28,2
20161115,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-11-15,2016-11-21,2
20161108,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-11-08,2016-11-14,2
20161101,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-11-01,2016-11-07,2
20161025,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-10-25,2016-10-31,2
20161018,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-10-18,2016-10-24,2
20161011,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-10-11,2016-10-17,2
20161004,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-10-04,2016-10-10,2
20160927,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-09-27,2016-10-03,2
20160920,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-09-20,2016-09-26,2
20160913,06065,Riverside County,CA,0.00,0.00,5.77,72.31,21.63,0.30,2016-09-13,2016-09-19,2
20160906,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-09-06,2016-09-12,2
20160830,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-08-30,2016-09-05,2
20160823,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-08-23,2016-08-29,2
20160816,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-08-16,2016-08-22,2
20160809,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-08-09,2016-08-15,2
20160802,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-08-02,2016-08-08,2
20160726,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-07-26,2016-08-01,2
20160719,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-07-19,2016-07-25,2
20160712,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-07-12,2016-07-18,2
20160705,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-07-05,2016-07-11,2
20160628,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-06-28,2016-07-04,2
20160621,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-06-21,2016-06-27,2
20160614,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-06-14,2016-06-20,2
20160607,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-06-07,2016-06-13,2
20160531,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-05-31,2016-06-06,2
20160524,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-05-24,2016-05-30,2
20160517,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-05-17,2016-05-23,2
20160510,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-05-10,2016-05-16,2
20160503,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-05-03,2016-05-09,2
20160426,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-04-26,2016-05-02,2
20160419,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.63,0.30,2016-04-19,2016-04-25,2
20160412,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.52,0.41,2016-04-12,2016-04-18,2
20160405,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.52,0.41,2016-04-05,2016-04-11,2
20160329,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.52,0.41,2016-03-29,2016-04-04,2
20160322,06065,Riverside County,CA,0.00,0.00,38.69,39.38,21.52,0.41,2016-03-22,2016-03-28,2
20160315,06065,Riverside County,CA,0.00,0.00,39.11,38.97,21.52,0.41,2016-03-15,2016-03-21,2
20160308,06065,Riverside County,CA,0.00,0.00,39.11,38.97,21.52,0.41,2016-03-08,2016-03-14,2
20160301,06065,Riverside County,CA,0.00,10.61,28.50,38.97,21.52,0.41,2016-03-01,2016-03-07,2
20160223,06065,Riverside County,CA,0.00,16.46,24.18,37.44,21.52,0.41,2016-02-23,2016-02-29,2
20160216,06065,Riverside County,CA,0.00,16.46,24.18,37.44,21.52,0.41,2016-02-16,2016-02-22,2
20160209,06065,Riverside County,CA,0.00,16.46,24.18,37.44,21.52,0.41,2016-02-09,2016-02-15,2
20160202,06065,Riverside County,CA,0.00,16.46,24.18,37.44,21.52,0.41,2016-02-02,2016-02-08,2
20160126,06065,Riverside County,CA,0.00,16.46,24.18,37.44,21.59,0.33,2016-01-26,2016-02-01,2
20160119,06065,Riverside County,CA,0.00,13.91,26.73,37.44,21.59,0.33,2016-01-19,2016-01-25,2
20160112,06065,Riverside County,CA,0.00,13.91,25.26,38.90,21.59,0.33,2016-01-12,2016-01-18,2
20160105,06065,Riverside County,CA,0.00,13.91,25.26,38.90,21.59,0.33,2016-01-05,2016-01-11,2
20151229,06065,Riverside County,CA,0.00,13.91,25.26,38.90,21.59,0.33,2015-12-29,2016-01-04,2
20151222,06065,Riverside County,CA,0.00,13.91,25.26,38.90,21.59,0.33,2015-12-22,2015-12-28,2
20151215,06065,Riverside County,CA,0.01,13.90,25.26,38.90,21.59,0.33,2015-12-15,2015-12-21,2
20151208,06065,Riverside County,CA,0.01,13.90,25.26,38.90,21.59,0.33,2015-12-08,2015-12-14,2
20151201,06065,Riverside County,CA,0.01,13.90,25.26,38.90,21.59,0.33,2015-12-01,2015-12-07,2
20151124,06065,Riverside County,CA,0.01,13.90,25.26,38.90,21.59,0.33,2015-11-24,2015-11-30,2
20151117,06065,Riverside County,CA,0.01,13.90,25.26,38.90,21.59,0.33,2015-11-17,2015-11-23,2
20151110,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-11-10,2015-11-16,2
20151103,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-11-03,2015-11-09,2
20151027,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-10-27,2015-11-02,2
20151020,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-10-20,2015-10-26,2
20151013,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-10-13,2015-10-19,2
20151006,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-10-06,2015-10-12,2
20150929,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-09-29,2015-10-05,2
20150922,06065,Riverside County,CA,0.01,13.90,25.29,38.88,21.59,0.33,2015-09-22,2015-09-28,2
20180918,06067,Sacramento County,CA,91.48,8.52,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,06067,Sacramento County,CA,91.48,8.52,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,06067,Sacramento County,CA,91.48,8.52,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,06067,Sacramento County,CA,91.48,8.52,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,06067,Sacramento County,CA,91.48,8.52,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,06067,Sacramento County,CA,91.92,8.08,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,06067,Sacramento County,CA,91.92,8.08,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,06067,Sacramento County,CA,91.92,8.08,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,06067,Sacramento County,CA,90.34,9.66,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,06067,Sacramento County,CA,90.34,9.66,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,06067,Sacramento County,CA,90.34,9.66,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,06067,Sacramento County,CA,90.34,9.66,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,06067,Sacramento County,CA,90.99,9.01,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,06067,Sacramento County,CA,90.99,9.01,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,06067,Sacramento County,CA,90.69,9.31,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,06067,Sacramento County,CA,90.69,9.31,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,06067,Sacramento County,CA,90.69,9.31,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,06067,Sacramento County,CA,90.69,9.31,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,06067,Sacramento County,CA,90.79,9.21,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,06067,Sacramento County,CA,91.23,8.77,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,06067,Sacramento County,CA,92.10,7.90,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,06067,Sacramento County,CA,92.10,7.90,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,06067,Sacramento County,CA,92.10,7.90,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,06067,Sacramento County,CA,92.10,7.90,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,06067,Sacramento County,CA,84.13,15.87,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,06067,Sacramento County,CA,84.13,15.87,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,06067,Sacramento County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,06067,Sacramento County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,06067,Sacramento County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,06067,Sacramento County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,06067,Sacramento County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,06067,Sacramento County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,2
